longueurs,0.652988920862965
ondes,0.6352568870835322
optiques,0.5826276997079154
longueur,0.5635313838817172
optique,0.5534721551914809
confinement,0.5401685741723901
plasmoniques,0.5366412542353867
diffraction,0.5337352757397568
cavité,0.533224055392177
électromagnétique,0.5288244507484741
guides,0.5281457469508959
nm,0.5254849937695831
silicium,0.5159597284428089
rayons,0.5066098247138825
absorption,0.5063130604017027
propagation,0.5057036967475675
propriétés,0.503553367237435
électrons,0.5016474014107033
faisceau,0.5010426184344916
électronique,0.4961274408636585
couplage,0.49414332664452476
laser,0.4931105058344865
développé,0.4873126564943744
magnétique,0.4871940782136268
fréquence,0.48688869721776307
cristal,0.4860357884985729
métalliques,0.4810759482554167
excitation,0.47714512671372933
continu,0.47575439510501716
densité,0.47529003599668984
résolution,0.4734194222035918
numériques,0.4712637372645031
finis,0.46968117076048355
bande,0.46591717803262367
simulations,0.46475294027193204
expérimentalement,0.46108907103645036
fréquences,0.46103374089113125
méthode,0.4595879034548801
photons,0.45750408638570406
composants,0.4558874239289488
injection,0.4548576081676099
champ,0.45084750739991425
énergie,0.45023135849853746
puissance,0.44698786226359205
obtenu,0.4467048653120408
spectrale,0.443234593000025
quantiques,0.44294515903082565
simulation,0.4424715704330907
température,0.44178745191774793
taille,0.4412351409958153
