compact,0.989878607752763
bord,0.9893867353808119
section,0.9885827351077553
schéma,0.9857724119761281
équations,0.9819557210594307
appelée,0.978551693417875
équation,0.9785043678179738
déformations,0.97849770513773
géométriques,0.9777964371027597
linéaires,0.9764598531365015
surfaces,0.9753429536343257
fourier,0.9742009697172782
homogène,0.9738458954597433
compacte,0.9718811587168125
analytiques,0.970124185561843
géométrique,0.9700351118586542
différentielles,0.9688935829162355
singuliers,0.968586051968621
paires,0.9678418746755374
coefficients,0.9677392821775925
totale,0.9671765688871841
linéaire,0.9627357111596612
régularité,0.9621347822200077
nonlinéarité,0.9617138171604523
blocs,0.9610438071554745
