vision,0.9835286500102915
vivre,0.9816745378933338
contemporains,0.9728907859374186
personnages,0.9722317428584735
œuvre,0.971930816005135
véritable,0.970049629482535
littéraire,0.9699168205161912
thèmes,0.9692700235744101
silence,0.9684052777901005
auteur,0.9660521256132346
remise,0.9659726676324626
livre,0.9655345814454759
thème,0.9633737644952386
tantôt,0.9630650524570187
figures,0.9625750971414748
fiction,0.9622231741784327
héros,0.9621942425609539
théâtre,0.9614969109402286
humanisme,0.9605815128974604
auteurs,0.960405889494857
mythe,0.9595761568999681
réflexions,0.9589593805643662
arts,0.9586867304712005
propos,0.9576845262709662
fonde,0.9558937982398232
