motivation,0.8903953175157175
appelons,0.8440907306680416
norme,0.8388153269731369
but,0.8348457828439165
fine,0.8286795816331147
noyau,0.8207425166435816
classes,0.8173874915310482
obstacle,0.8173225761529688
bilingues,0.7988729556333583
erreur,0.7933589876776577
comporte,0.7902833383373454
logiciel,0.7772357718774456
précisément,0.7739074876728498
apprentissage,0.7705212174210109
bilingue,0.7685635498798928
enseignant,0.7676456342219145
consistera,0.7642023144525201
langagier,0.7619094968115716
rencontrées,0.7596793368572592
choisie,0.7547531034718015
emile,0.7543137209280694
élève,0.7533211598987498
classe,0.7531433073773597
didactiques,0.7494660001628075
exclusivement,0.7455206971326122
