situations,0.8874119138061805
française,0.8523620020252585
part,0.8522509703541531
compétence,0.8421123828159333
accompagnement,0.8305548481629157
débat,0.8177395815669473
centrale,0.8128426817402872
accueil,0.809603620822499
échec,0.8057974170449673
documents,0.7970565512261444
commun,0.7891816350399518
demandes,0.7883476425830005
médecins,0.7795367029680585
intervention,0.7772584625487725
objectifs,0.7736781438291116
tâches,0.7683269488529867
précarité,0.7608214034786095
discipline,0.758069804038404
responsabilité,0.7569669142031978
attitudes,0.7546729879741347
situation,0.7533187262587866
recherche,0.7503983440701323
sciences,0.7420171648844106
collège,0.7412517797089251
analyse,0.7408081784489894
