humanisme,0.977738813414031
poète,0.9583891581353625
engagé,0.9455815376026243
manifeste,0.942560188260768
roman,0.9400152460837197
message,0.9348351115169439
récit,0.9345389569185629
philosophe,0.9296607209814602
chercheur,0.9291819961068815
jules,0.9275687184126491
cinéma,0.9274894936449833
personnage,0.9269209418880234
lumières,0.9235840728802136
auteur,0.9227148747940177
écho,0.9143571586753396
féminin,0.913870275092514
romantisme,0.9135651201894415
iconographie,0.9123862299308324
héros,0.9119192892396664
cœur,0.9103646281487175
écrivain,0.9053967058220704
allemand,0.9012362745598559
occidental,0.897701366762685
romanesque,0.8974473488474237
poésie,0.8952241785375252
montaigne,0.8932643524466454
lecteur,0.8898516585297378
geste,0.8885586986053879
texte,0.8884442163476892
chrétien,0.8878946089586582
proust,0.887500029023943
fantastique,0.8869884047910163
art,0.8822158540355699
réalisme,0.8809874172553018
vivre,0.8806882111111198
intime,0.8800066887878157
ressort,0.8795571630701073
artiste,0.8785757144826393
littéraire,0.8784228413424191
créateur,0.8780895182189847
mythe,0.8761346034839842
diderot,0.8736616087468574
progressivement,0.8724446799041463
xviie,0.8712805413646019
thème,0.8683391601504274
génie,0.8679858504771696
peintre,0.8670966609705544
xviiie,0.8660171649066468
style,0.8649205344356962
apparat,0.8641899913301095
