œuvres,0.5683409517108543
auteur,0.567253325693645
littéraire,0.5555298754123611
esthétique,0.533131749980356
lecture,0.5253679553520343
écriture,0.5215596913899161
lecteur,0.5156279738654457
art,0.5103596520214561
poétique,0.5019128806089348
figure,0.49970563585352057
critique,0.49004515497157636
roman,0.4881482508808824
écrivain,0.48694905593945575
monde,0.48592564917613795
artiste,0.48484435370034973
style,0.48456252582329873
histoire,0.48452328065045774
figures,0.48124330789212605
livre,0.48074795267090303
image,0.47830167077470853
littéraires,0.47527246143448815
poésie,0.47401972332043385
plastique,0.4657114649499098
poète,0.4619619890709285
quête,0.4569627380363622
récit,0.45672934788905317
luimême,0.45422734059222936
fiction,0.45330943807057944
philosophique,0.4510290520472117
propre,0.4501581187039275
auteurs,0.44862331157244156
pensée,0.4448759516989515
esthétiques,0.4447269086388889
siècle,0.44362508999273775
scène,0.4424777078036921
thèmes,0.44211841407480196
réflexion,0.441535348199697
question,0.44104709605272524
romans,0.4404808813596639
écrivains,0.43967419886276016
contemporains,0.43906433846511933
textes,0.4381442570395716
plastiques,0.43353707224430965
interroge,0.4285927499109019
artistes,0.4268744867607008
travers,0.4257073307416003
personnages,0.4250597511137822
création,0.42410774423188624
homme,0.4223130445175366
mort,0.4219645451722309
