plastiques,0.5339765375272696
art,0.5230435098222159
artistes,0.5073044176582908
artistique,0.48277432996702285
artistiques,0.475309635348004
esthétique,0.4652896466626909
scène,0.45877193579055675
contemporaine,0.45728514084116145
poésie,0.4500386199583054
peinture,0.44999506673601825
œuvres,0.44913568886289246
plastique,0.4481208709337159
contemporains,0.4293783502101232
figure,0.42698456943442376
poétique,0.42447310118759407
littéraires,0.4092214390982899
image,0.4090629585363036
œuvre,0.4089089182010495
monde,0.4075138230894655
littéraire,0.40703755957389404
critique,0.40290205472929974
lecteur,0.4010278610057234
siècle,0.39720819509573824
réflexion,0.3960832749070069
geste,0.39582264823679025
