peinture,0.593412911545161
prose,0.5780676890160978
fantastique,0.5685297636669441
pictural,0.5230566281437071
esthétique,0.49974852144420506
xviie,0.4941548299055829
littérature,0.4862782854529212
musicale,0.4848771285150534
métaphore,0.4788409109821192
romantisme,0.47769676850956566
écho,0.4757878486689546
philosophie,0.46540242773831164
hegel,0.46121759663162576
jeunesse,0.4596307019620181
totalité,0.458280235391863
philosophique,0.45591117775218926
xxe,0.4552653908828423
vide,0.44961103316708184
paysage,0.44682815724428515
pensée,0.44386082400595983
musique,0.4423483323143287
husserl,0.44201132608238236
poète,0.4417217221039623
réfléchir,0.43998311463685214
catégorie,0.43987689079355463
