accrue,-0.31481937,-0.6571946,-1.5223237,-0.830392,0.59485817,-0.21965745,-0.24368022,-0.04979318,-0.266344,-1.0009749,0.08696941,-0.37367746,-0.42250264,1.0225035,0.30272743,0.70394796,0.2998805,-0.5996953,0.21757765,-0.44339862,-0.7627546,0.28217897,0.4712535,-0.26985192,-0.2701845,0.27762046,-0.57542235,0.3981644,0.14111798,0.4212208,-0.50100064,-0.08687562,-0.2563861,0.006104569,0.026768882,0.42020082,-0.365324,-0.758945,-0.08234335,-0.21060608,-0.47493207,-0.5899031,-0.65215147,0.90754646,0.12317476,-0.038700014,0.011253313,-0.5421818,0.43729362,0.045575116,0.2947644,1.4649363,-0.34272927,-0.63375527,0.9176752,0.39766654,-0.047255803,0.6753448,-0.5940717,0.49726176,0.10251597,0.33702874,0.6418397,0.18740115,-0.23308241,0.3534145,-0.081433944,-0.50792086,0.27079713,-0.88233095,-0.40898776,0.1729625,0.6308797,0.23859335,0.34285226,0.5171204,-0.348022,0.056588363,0.027497912,0.109096274,-0.5519713,0.07115377,0.32237896,-0.13093638,-0.34787303,0.07652661,-0.076557174,0.6106715,-0.091417134,0.4420143,-0.055346143,0.20423171,-0.2049225,-0.71796846,0.53714037,1.2147547,0.11937963,-0.5779605,0.3888872,-0.17871496
accès,-0.63840425,0.07763713,-0.8991594,0.21273485,-0.016730199,0.14482664,-0.238059,-0.118379265,-0.25733,-0.6901932,0.5370109,-0.25193432,0.33201078,-0.07036427,1.3359529,-0.5293194,0.2945066,0.26699746,-0.12622227,-1.1033118,0.10506836,0.6523627,0.48550043,-0.5153838,0.6186192,-0.46518195,-0.4459661,-0.025792707,-0.2513552,-0.44452405,0.19328831,-0.36955464,0.37942478,-0.13852483,0.9742521,0.82832205,0.32919154,-0.8921033,-0.38463637,0.025445769,-0.052098043,-0.9321557,-0.27541214,-0.30572012,-0.38767666,0.9898205,-0.15729369,-0.405684,0.12987997,-0.109120056,-0.032364957,0.43690994,0.31228262,-0.29324967,-0.48577723,-0.38262528,-0.34400186,0.21206158,-0.5499308,0.05559029,-0.061440587,-0.5220598,0.2780333,-0.18092884,0.5387225,1.36788,-0.14629336,-0.55581146,-0.3160116,0.7396462,-0.072249174,0.32730353,0.28987014,0.22651877,0.726751,-0.14214315,0.476109,0.17352563,-0.123010136,0.74107367,0.2688255,-0.007910525,0.49330387,1.0974618,0.029668009,0.26528028,0.9984819,-0.15356876,0.80761904,0.43749988,-0.10414116,0.43982834,0.34284058,-0.6143389,0.43620676,0.3250586,-0.65327084,0.012902288,-0.21333042,-0.19079551
acoustique,-0.14688621,0.051177096,0.29152554,-0.91236097,0.19048886,-0.12195931,-0.17259066,0.3424073,-0.23922838,-0.34862328,0.61984295,0.3557113,0.21812198,-0.02717212,0.4785831,-0.26720804,0.54891837,0.20834798,-0.85194314,-0.13956746,0.50634086,-0.25795218,0.3636791,-0.9319251,0.4557743,0.49283737,-0.6529234,0.033105083,-0.3450165,-0.12632087,0.6145776,-0.53496176,-0.115854554,0.1888075,-0.042636305,0.56480896,-0.7499883,-0.6048979,-0.28575295,-0.38030574,0.4458704,-0.71682423,-0.50257176,0.17673276,-0.25937334,-0.04892655,0.4666024,-0.18489096,-1.1144304,0.023266679,-0.13643269,0.063482806,-0.6836237,0.4164977,-0.36236408,0.16066289,0.037060536,-0.12926354,-0.826608,0.026590886,-0.9012934,0.49049932,0.65429527,1.2092092,-0.0040338975,0.44177267,0.4909944,0.2680628,0.58603996,0.019434204,-0.15944536,0.23716816,-1.0057876,0.59218645,0.3937347,0.51672107,-0.27126265,0.11625455,-0.78982323,-0.487952,-0.019740839,0.5379926,0.5118585,0.8240499,-0.8442746,0.2519987,0.90919226,0.41619262,1.0026459,0.7910737,0.25298476,0.17997526,0.26885635,-0.28120258,0.5114713,-0.17161153,-0.007965418,1.2230809,0.8590527,-0.843454
acoustiques,0.5604756,-0.08621351,0.5700574,-0.79444385,0.78380555,-0.01947211,0.047485374,0.8518442,0.20634383,-0.6237889,0.0445207,0.8422241,-0.25451118,0.2805581,0.7578944,-0.5981117,0.24880782,0.2550927,-0.60685295,-1.0843945,-0.07422396,0.54828966,0.5523409,-0.2205212,0.79746175,0.7659699,-0.299415,-0.44852984,-0.7475085,-0.19925587,-0.08057536,0.054390617,-0.19186185,-0.7275235,0.336173,0.7853136,-0.34111333,-0.71607107,-0.74079823,-1.0782899,0.27637833,-1.1134225,-0.57665473,0.31787008,0.33669993,-0.9185524,0.6279631,0.49862522,-0.62492996,0.18353635,-0.13247558,0.6067377,-0.24491242,0.5398782,-0.7865961,-0.38703677,0.13562804,0.6501585,-0.84295243,0.31136513,-0.24480897,0.13514462,0.62984324,0.77945423,-0.92582726,0.8166488,0.09107941,0.098673195,0.547738,-0.19647141,-0.1612741,-0.52417195,0.324216,0.5045623,0.54358894,1.1344341,0.24154077,-0.108329736,-0.5835176,-0.02603744,-0.53116894,-0.34520465,-0.38465753,0.20670874,0.14243162,-0.6731566,-0.21171726,0.9374965,-0.09008825,0.30130702,-0.037256405,0.27903625,-0.030981787,-1.3369395,-0.018968672,-0.47444347,1.1359903,-0.6805036,-0.087678105,-0.6295954
acquis,0.33316395,-0.009838269,0.16848767,-0.19937612,-1.359252,-0.11014254,0.4252443,1.2617095,-0.2814683,-1.1812404,-0.39465356,-0.53331524,-0.5420541,-0.30385053,-0.1678728,0.18322048,0.785783,-0.6544533,0.15797666,0.19661225,-0.10559287,0.45450628,-0.098859295,-1.140379,-0.2735451,0.46653166,-0.051707834,-0.32408428,-1.3284994,0.029574402,0.40701222,-0.49433166,0.2103429,-0.07408196,-0.74449474,-0.80885816,0.32458478,0.3576684,-0.5050259,0.25576147,0.98905444,-0.25225097,0.09978301,0.0678093,0.21347623,-1.1397128,-0.6033593,-0.18797058,-0.37293243,0.65218323,-0.014184425,-0.2950057,-0.123986766,-0.3368533,-1.1839029,0.5798671,-0.1740744,0.3558057,-0.85540503,0.7815041,0.06718843,-0.23272806,0.19349235,0.504696,-0.4465051,-0.4976314,-0.6568172,0.5871114,-0.35074216,0.6106079,0.12532882,0.7132223,0.6282426,-0.062433966,0.46036148,0.46607676,0.28217134,-0.048851624,0.28325397,-0.20050512,-0.17967974,0.57945794,0.08743804,-0.15658788,-1.0043888,-0.15702575,0.6267593,-0.22446816,0.62451535,0.41868556,-0.21823008,0.07205781,0.25116852,-0.33944157,0.41553748,0.5755433,0.24178219,-0.36896893,-0.6340189,0.267961
acte,-0.7309193,0.36173907,0.030623887,0.7720538,0.7457273,-0.6647398,0.2848609,1.581099,0.42299235,0.081262775,0.67847925,0.5179132,-0.008291786,1.6346418,0.1618096,0.07367328,1.1053103,-0.2585521,-0.41063794,-0.56445843,0.31274897,0.31597257,0.7858942,-0.6241318,0.011628136,0.103344284,-0.6840347,-0.12733203,-0.0806007,-0.6348524,-0.08122041,-0.58274674,-0.11735312,-0.38619688,0.06064983,0.73578405,-0.6049024,0.11563291,-0.8909519,0.4055334,0.14210398,-0.62625676,-0.57385814,0.2101285,0.44896358,0.34928015,-1.002378,-0.17858617,0.40233314,0.4404772,-0.4324609,-0.19485377,0.09694372,-0.64180624,-0.13592808,0.58075625,-0.5342907,-0.15847565,-0.78871804,-0.030677881,-0.039774135,0.36582747,0.483839,-0.5989127,-0.16046242,0.008210012,-0.007601091,-0.09015015,0.44421425,-0.45510525,0.37590998,-0.20078811,0.34381,0.6383066,0.6476886,-0.06344635,-0.36830512,-0.47448954,-0.19830833,-0.24569088,-0.20857292,0.7066909,0.27794576,0.3942381,-0.14833535,-0.37486205,0.1965299,-0.010206235,1.0938733,0.1855563,0.016486676,0.08196302,-0.12540194,-0.38230708,-0.23814413,-0.30130675,-0.10949047,0.212237,0.25972784,-0.13299409
actes,0.05183359,-0.3460307,-0.49304315,-0.3097676,0.0052477987,-0.52230567,-0.18262611,0.44400713,-0.41598365,-0.004969987,0.45848948,-0.50699466,-1.1119576,0.4724448,-0.42056775,-0.13490033,-0.17107078,-0.102159195,-0.40919432,-0.7428179,-0.26377243,0.41344905,0.94087774,-0.92627645,-0.0077056563,0.8527363,-0.41886604,-0.6251963,0.19076307,0.36372206,-0.50840414,0.30698863,-0.26445866,-0.6747066,-0.60366493,-0.48018727,-0.21631077,-0.003915421,-0.26267752,0.16082343,0.2213048,-0.8829238,-0.35227734,0.021212328,0.7145535,-0.93406945,-0.59044486,0.014047784,0.034036953,0.74189746,0.7566093,-0.18067175,-0.1637893,0.18644437,-0.28835586,0.3450438,-0.2851039,0.04391096,-0.28311256,0.37287924,0.20801692,-1.0294278,0.7950601,-0.09319891,-0.28015944,0.20029873,0.48423275,0.36376363,0.10105337,-0.5845953,0.19723943,0.566574,0.15420036,0.23327865,0.5140257,-0.41030586,-0.3794961,0.25891995,0.66086745,-0.35622108,-0.9551982,-0.84868747,-0.31160733,1.2212425,-0.29903385,-0.26657137,-0.4754004,0.27304053,-0.48542523,0.10827033,-0.2228116,0.4576249,0.8336169,0.13513124,-0.10619146,0.5159116,-0.089087665,-0.21241969,0.683456,0.44040948
acteur,-0.77207136,0.33109382,-0.5646204,0.79440606,1.0210687,0.14234522,0.85029405,0.7343398,-0.47017685,-0.15349756,0.8876084,-0.011365432,0.12047106,0.71765244,0.4276027,-1.514314,-0.34942162,-0.049473025,-0.6852711,-0.396004,-0.92398787,-0.1611629,0.8893247,-0.551292,0.58333117,-0.04022087,-0.7628389,-0.10584094,-1.6083462,0.26258114,0.18767694,-1.3340048,-0.41926926,0.84596723,-0.28672662,-0.038340084,0.040054236,-0.05607428,-0.5131012,-0.31099078,0.7251498,0.05207987,-0.2601807,0.10426328,0.08780121,-0.8510574,-0.13982642,-0.44571754,-0.028532665,-0.1419229,-0.34990636,-0.23246232,0.07079938,-0.54826444,0.20306279,0.37604144,0.8980304,0.5363562,-0.6536688,-0.80174583,-0.9730159,-0.31100944,-0.049140524,0.49747032,0.35620287,1.2744037,-0.23748448,0.16775647,0.5577158,0.8925059,-0.25459594,0.9030386,0.92314845,0.3304478,-0.034911424,0.60751766,-0.3496689,0.023418669,-0.09089613,-0.3394688,-0.60212785,0.0044723377,-0.29218864,-0.5552346,0.49344125,-0.1473136,-0.22844245,0.09600308,0.86451817,-0.14721763,0.058789268,0.5053584,0.34902352,-0.43901423,0.5921661,1.0016,-1.1669736,0.37277478,-0.023838341,0.8506443
acteurs,-0.21302402,-0.36873397,-0.63892865,-0.56757,0.5356991,-0.86517745,0.45431742,0.079693645,-0.34412614,-0.30135927,0.3083199,0.21992958,-0.58862233,0.67241645,0.612658,-0.62873626,0.24902771,0.3252221,-0.3739943,0.28319353,-0.20103455,-0.2278698,0.23773898,0.10332412,0.08075735,-0.006527772,-0.4304142,0.6611343,0.082844034,-0.43142417,0.709572,-0.4742925,-0.39503637,-0.34487423,-0.364995,0.49408647,0.048727136,0.06512878,0.18869452,-0.040686592,0.23625638,-0.5009473,0.09341062,0.63570493,0.9089591,-0.78425807,-0.08049405,-0.5223265,0.78858423,0.37245816,0.74282587,-0.14863434,-0.40573844,-0.46160394,0.29754865,0.22683929,0.17547293,0.47382462,-0.7479834,-0.065278955,0.2395712,-0.7445442,0.5224547,0.45053136,-0.4624159,0.5627359,-0.18194652,0.5569546,-0.7107509,-0.49943402,0.20855552,0.44780537,0.6420863,0.47425488,0.15302245,-0.018113673,-0.17930192,0.29550165,-0.0015362197,0.3110146,-0.94626516,-0.50567853,-0.15861055,0.20339398,0.22702016,-0.090470694,-0.15577015,0.0402751,0.35428786,0.29797527,0.030407013,-0.14614373,-0.26947477,-0.054125436,0.3023174,0.3749242,0.17572251,-0.010859062,-0.71458715,0.16841404
actif,0.36979643,0.21108529,-0.39262512,0.13959798,0.8513385,-0.23049133,-0.44385558,0.6684676,0.81646353,-0.16015452,0.06678545,0.29116237,0.09755341,0.8763975,0.036628585,-0.6379184,-0.6409519,0.5118837,0.07697656,-0.38746154,-0.35770592,0.27706283,0.71326804,-0.61157763,-0.10972666,0.63566023,0.35503194,0.13220742,-0.16597322,0.66812944,0.45249167,-0.58666,-0.089406855,-0.28480035,-0.33363754,0.3118509,-0.78629583,0.25830147,-0.20903845,-0.54077756,0.4373732,0.35789308,-0.20608826,-0.48389804,0.7587337,0.47689158,0.103816435,-0.4332358,-0.4965043,-0.40275452,-0.4153801,-0.50532085,0.08004737,0.0819067,0.7968337,0.2918755,0.5636436,0.66867787,-0.7203312,-0.39188147,-0.52715576,-0.10325748,0.1517062,0.21619484,0.0078073232,0.8569974,0.2007363,0.4040331,-0.14206204,-0.18489398,0.21844643,0.47862798,0.58660346,-0.22578906,0.07505858,0.3059551,-0.9182548,0.3991232,0.36397827,0.1915725,-0.54593676,0.10931144,0.60977966,-0.3567106,-0.6073003,0.86858743,0.020456787,0.70120496,0.01884232,-0.43034986,0.05675364,0.19067557,-0.53839564,-0.4545334,1.2964835,0.28357714,-0.30459127,-0.17408043,0.28092238,0.6190865
actifs,0.6733538,0.110758066,0.30925307,-1.7005504,0.21720941,0.091217,-0.30080408,0.24375264,-0.33193162,-0.33138564,-0.54190475,0.19445737,-0.23824187,0.24075031,0.35838044,0.3284256,0.3619865,0.2020754,0.26792148,-0.78900486,-0.4393203,-0.032096084,0.68803823,0.40165693,0.060087685,0.24813291,-0.45857546,-0.12890455,0.25927538,-0.42582703,0.2906278,-0.21363176,0.17347556,-0.45172253,-0.10152951,-0.1283997,-0.4407316,0.432958,0.3279983,-0.101364724,0.17202437,0.099561505,-0.3056171,-0.099175334,1.1460756,-0.11792375,-0.9608252,0.013444298,-0.6736782,0.29803956,0.035224903,0.4378229,-0.37637436,0.40259427,-0.2067637,-0.2158411,0.021940062,-0.16037953,0.4346304,-0.34235445,-0.37085664,0.5477869,0.14791174,0.36436075,-0.24788241,0.9274,0.010542276,0.1179199,0.9671305,0.3956475,1.0421935,0.72134715,-0.22655454,-0.64442986,0.1835541,0.5343167,-0.79667616,-0.2972932,-0.824202,0.24430826,-0.2929072,-0.16947556,0.09995473,0.22738814,0.44985068,0.05619236,0.2765396,1.367874,0.5678032,1.0836842,0.4916357,-0.061824843,-0.11528588,-0.052530214,1.2224374,0.8835499,0.47845775,-0.19394964,0.23352545,-0.24463953
